annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
11607,1,2025-11-15T14:18:41.185725Z,679,"[{""start"":18,""end"":24,""text"":""Safari"",""labels"":[""APP""]},{""start"":59,""end"":65,""text"":""Safari"",""labels"":[""APP""]}]",141.0,xmarks and iPhone Safari. Is it possible to sync my iPhone Safari's bookmarks with my xmarks profile?,2025-11-15T14:18:41.185725Z
11608,1,2025-11-15T14:19:04.141008Z,681,[],188.226,The OVI service of Nokia syncs between several devices as well.,2025-11-15T14:19:04.141008Z
11609,1,2025-11-15T14:19:59.698761Z,682,"[{""start"":500,""end"":504,""text"":""word"",""labels"":[""APP""]},{""start"":672,""end"":676,""text"":""word"",""labels"":[""APP""]},{""start"":701,""end"":707,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":740,""end"":746,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":773,""end"":777,""text"":""word"",""labels"":[""APP""]}]",228.278,"It's hard to give an answer in layman's terms because the details of the formulae used are secret. This means that while people can make educated guesses, they might well be wrong in detail. There are various things that govern the process. The two most obvious that spring to mind are: Incoming links - the more sites that link to yours mean that yours is seen as a more authoritative site and so is ranked highly. Content - if the content of the site matches the title (and to a lesser extent keywords in the HTML) then it's seen as a ""good"" site. This content is both the body text and the headings used on the page. Sites used to add common search terms to their keywords in an effort to ""fool"" Google into ranking their site highly. Google now pretty much ignore keywords, but it's still worth adding relevant ones.",2025-11-15T14:20:00.359632Z
11610,1,2025-11-15T14:20:04.340794Z,683,"[{""start"":139,""end"":145,""text"":""Amazon"",""labels"":[""SERVICE""]}]",47.321,"You might want to check out Jungle Disk .  You are paying a third-party a fee, but they offer a neat tool for synchronisation, backed by Amazon S3 and Rackspace Cloud .",2025-11-15T14:20:04.340794Z
11611,1,2025-11-15T14:20:22.833478Z,684,[],864.249,Online transcription service of a voice memo. Is there a web app which creates a transcription of a voice memo?,2025-11-15T14:20:22.833478Z
11612,1,2025-11-15T14:20:42.383401Z,686,"[{""start"":35,""end"":40,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":78,""end"":83,""text"":""Gmail"",""labels"":[""SERVICE""]}]",226.605,"How to specify ""OR"" conditions for Gmail filter. How can I filter messages in Gmail using boolean OR conditions? For example, I can specify addresses in the To: or From: fields, but this only matches emails that meet both criteria. How can I match emails that meet one or both criteria?",2025-11-15T14:20:42.383401Z
11613,1,2025-11-15T14:20:58.217851Z,687,"[{""start"":57,""end"":64,""text"":""Dropbox"",""labels"":[""SERVICE""]},{""start"":116,""end"":123,""text"":""Dropbox"",""labels"":[""SERVICE""]},{""start"":229,""end"":236,""text"":""dropbox"",""labels"":[""SERVICE""]},{""start"":331,""end"":338,""text"":""archive"",""labels"":[""UI_ELEMENT""]}]",243.793,"Is there an easy way to download entire folders from the Dropbox website?. I occasionally need to get files from my Dropbox account when I'm using a computer not under my control. I can download or access individual files on the dropbox website, but is there a convienent way to download entire folders, preferably in some sort of archive?",2025-11-15T14:21:00.935802Z
11614,1,2025-11-15T14:21:17.453778Z,689,"[{""start"":32,""end"":37,""text"":""Gmail"",""labels"":[""SERVICE""]}]",129.969,Type into the search field of Gmail: from:xyz OR to:uvw see also here . to make a filter (and apply actions to that filter) from that search: click the little down arrow on the right side of the search field and then click create filter with this search .,2025-11-15T14:21:17.453778Z
11615,1,2025-11-15T14:21:30.978353Z,690,"[{""start"":109,""end"":113,""text"":""More"",""labels"":[""UI_ELEMENT""]},{""start"":262,""end"":266,""text"":""More"",""labels"":[""UI_ELEMENT""]}]",319.841,This is pretty easy.  Simply check the check box next to the folder(s) you want to download and then go to More Actions > Download Folder You can also do this to download multiple files within a folder.  Check all the items you want to download and then go to More Actions > Download Items,2025-11-15T14:21:30.978353Z
11616,1,2025-11-15T14:22:16.604473Z,691,"[{""start"":216,""end"":222,""text"":""Amazon"",""labels"":[""SERVICE""]}]",463.081,"There is a service which allows you to access an S3 bucket with rsync, http://www.s3rsync.com/ They charge for the bandwidth in/out and an hourly fee (billed by the minute) for access to their rsync servers within Amazon's EC2. Being within EC2 you're not charged for the traffic between your S3 bucket and their servers but you will still have to pay S3 storage costs on top of the their fees.",2025-11-15T14:22:18.334572Z
11617,1,2025-11-15T14:22:41.314050Z,692,"[{""start"":19,""end"":24,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":39,""end"":54,""text"":""advanced search"",""labels"":[""FEATURE""]},{""start"":168,""end"":172,""text"":""word"",""labels"":[""APP""]}]",28.243,"Ah, according to Gmail's help 'Using advanced search' I should be able to write (from:<Person1> OR to:<Person1>) (from:<Person2> OR to:<Person2>) ... in the 'Has the words' field. I shall try this...",2025-11-15T14:22:41.314050Z
11618,1,2025-11-15T14:22:44.769332Z,693,"[{""start"":13,""end"":19,""text"":""google"",""labels"":[""SERVICE""]},{""start"":123,""end"":128,""text"":""Apple"",""labels"":[""SERVICE""]}]",218.799,"Apart from google and ovi service - here are a few more... Mobile me works with IPhone, IPad, Mac and PC - so useful for Apple related hardware. You could use Microsoft Phone Data Manager which syncrhonises data from a variety of mobile phones and a PC.",2025-11-15T14:22:44.769332Z
11619,1,2025-11-15T14:25:34.604860Z,694,[],350.088,"Is there any easy way to know which, if any, of my Delicious links are broken?. I have a number of links going back several years.  I'd like to prune out or repair, if possible, the broken links, that is, the ones whose address has changed or no longer exists. Is there any easy way to tell which links are broken in Delicious so that I don't have to examine them one by one?",2025-11-15T14:25:35.394143Z
11620,1,2025-11-15T14:25:46.746864Z,695,"[{""start"":69,""end"":72,""text"":""API"",""labels"":[""FEATURE""]},{""start"":102,""end"":108,""text"":""google"",""labels"":[""SERVICE""]}]",161.824,"There isn't a way to do it from the web interface, but there is an API for uploading documents. The google-docs-upload project seems to be exactly what you want, although I've not tried it myself.",2025-11-15T14:25:46.746864Z
11621,1,2025-11-15T14:25:52.652156Z,696,"[{""start"":39,""end"":47,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":106,""end"":114,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":194,""end"":210,""text"":""privacy settings"",""labels"":[""FEATURE""]},{""start"":194,""end"":210,""text"":""privacy settings"",""labels"":[""UI_ELEMENT""]},{""start"":202,""end"":210,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":253,""end"":261,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":373,""end"":381,""text"":""Facebook"",""labels"":[""SERVICE""]}]",264.47,"How can I know if one of my friends on Facebook is blocking me?. As a parent with a minor child who has a Facebook account, I'd like to know if there is any way, short of having her show me her privacy settings, that I can detect if my child (friend on Facebook) is blocking parts of her account from me? Inspired by: Is there a way to hide status updates from a friend on Facebook?",2025-11-15T14:25:52.652156Z
11622,1,2025-11-15T14:26:33.445649Z,697,"[{""start"":34,""end"":42,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":45,""end"":53,""text"":""Facebook"",""labels"":[""SERVICE""]}]",88.18,"How do you 'dislike' an update on Facebook?. Facebook offers 'Like'/'Unlike', 'Comment', 'Share' options. Is there a way to 'Dislike'?",2025-11-15T14:26:33.445649Z
11623,1,2025-11-15T14:31:10.857766Z,698,"[{""start"":38,""end"":44,""text"":""Google"",""labels"":[""SERVICE""]}]",57.58,"If you reside in the US you can use Google Voice which seems pretty good for this case. The only idea I have to use it, is calling  your own number and playing the file. Ok, it not really a web app if you use it like this.",2025-11-15T14:31:10.857766Z
11624,1,2025-11-15T14:31:29.288833Z,700,"[{""start"":15,""end"":23,""text"":""Facebook"",""labels"":[""SERVICE""]}]",107.762,"For privacy, Facebook specifically prevents you from doing this.",2025-11-15T14:31:29.308300Z
11625,1,2025-11-15T14:31:34.244781Z,701,"[{""start"":75,""end"":83,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":149,""end"":156,""text"":""Firefox"",""labels"":[""APP""]}]",549.101,"This functionality does not currently exist and, as far as I understand, Facebook is not planning on adding it. There is, however, this plugin for Firefox that can provide the ""dislike"" feature.",2025-11-15T14:31:34.244781Z
11626,1,2025-11-15T14:31:58.723076Z,702,"[{""start"":36,""end"":44,""text"":""Facebook"",""labels"":[""SERVICE""]}]",105.237,You cannot 'Dislike' something on Facebook.  The feature does not exist at this time.,2025-11-15T14:31:58.723076Z
11627,1,2025-11-15T14:32:01.613693Z,703,"[{""start"":44,""end"":52,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":84,""end"":91,""text"":""Firefox"",""labels"":[""APP""]},{""start"":147,""end"":155,""text"":""facebook"",""labels"":[""SERVICE""]}]",138.238,"There is no official ""Dislike"" option for Facebook. There is however at least one Firefox Addon that says 'This addon add a ""Dislike"" feature on facebook.'",2025-11-15T14:32:01.613693Z
11628,1,2025-11-15T14:32:24.769780Z,704,[],27.356,"The dislike is just not ""Liking"" that item. You can express your unsatisfaction in comments.",2025-11-15T14:32:24.769780Z
11629,1,2025-11-15T14:32:38.670349Z,705,"[{""start"":125,""end"":132,""text"":""Firefox"",""labels"":[""APP""]},{""start"":194,""end"":199,""text"":""https"",""labels"":[""FEATURE""]},{""start"":227,""end"":234,""text"":""firefox"",""labels"":[""APP""]},{""start"":323,""end"":329,""text"":""import"",""labels"":[""UI_ELEMENT""]}]",427.755,"In addition to YSlow and WebPageTest mentioned in other answers I use the LORI (life of request information) extension for Firefox during development to give a quick indication of page speed. https://addons.mozilla.org/en-US/firefox/addon/1743/ It adds a few fields to the status bar to give you a quick overview of some important figures: time to first byte, time to completion, total size, number of requests LORI status bar http://cl.ly/1XHi/content",2025-11-15T14:32:38.670349Z
11630,1,2025-11-15T14:33:23.875056Z,706,"[{""start"":103,""end"":111,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":209,""end"":217,""text"":""Facebook"",""labels"":[""SERVICE""]}]",213.541,"Of course there's a way: Just ask your child. Oh, and since your child is minor: You can try mailing Facebook with a proof of your parentship and they probably will answer you with the information you need. Facebook doesn't seem to answer these kind of questions.",2025-11-15T14:33:23.875056Z
11631,1,2025-11-15T14:33:46.002709Z,709,"[{""start"":32,""end"":43,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":32,""end"":38,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":283,""end"":294,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":283,""end"":289,""text"":""Google"",""labels"":[""SERVICE""]}]",168.454,"How can I set up my site to use Google Apps for Domains via cPanel. Not an issue I have now, luckily, as I've switched hosts, but this annoyed me for a while. I had a site hosted with a host who did not give me a DNS control panel, just cPanel. Is there a way using cPanel to set up Google Apps for Domains for email?",2025-11-15T14:33:48.306276Z
11632,1,2025-11-15T14:36:44.459792Z,710,"[{""start"":53,""end"":69,""text"":""privacy settings"",""labels"":[""FEATURE""]},{""start"":53,""end"":69,""text"":""privacy settings"",""labels"":[""UI_ELEMENT""]},{""start"":61,""end"":69,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":490,""end"":497,""text"":""general"",""labels"":[""UI_ELEMENT""]},{""start"":941,""end"":946,""text"":""tools"",""labels"":[""UI_ELEMENT""]},{""start"":1259,""end"":1267,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":1280,""end"":1288,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":1389,""end"":1393,""text"":""more"",""labels"":[""UI_ELEMENT""]}]",90.918,"You are basically going to have play with your own privacy settings to understand how it works. (A second way would be to compare the appearance of the profile on your account versus a next account , yes ...very obvious) Once they are signed up there is nothing you can do about it (minor or not) We appreciate your concern for your
  child's use of our website, but
  unfortunately we cannot give you
  access to the account or take any
  action on the account at your request.
  We are generally forbidden by privacy
  laws against giving unauthorized
  access to someone who is not an
  account holder. Please note that all
  users ages 13 and older are considered
  authorized account holders and are
  included in the scope of this policy. We encourage parents to exercise any
  discretion they can on their own
  computers and in overseeing their
  kids' internet use. If you are a
  parent, you might also consider using
  software tools on your own computer in
  order to do so. Please do a search for
  computer-based Internet control
  technology on your preferred search
  engine to discover options that you
  may wish to pursue. Please also talk to your kids, educate
  them about internet safety, and ask
  them to use our extensive privacy
  settings. http://www.facebook.com/help/?faq=16104 Some signs that they are blocking you. Cannot see the wall tab Clicking on View more Photos only results in one photo Ability to mention with the @ sign Cannot send messages For individual wall posts that would be tricky and I would say you are stuck. Someone can comment and provide a suggestion for wallposts.",2025-11-15T14:36:44.459792Z
